repeat,effect_size,severity,mode,statistic,pvalue,reject,source_ess,target_ess,source_max_weight,target_max_weight
10,0.15,0.25,crump,0.1677072058609406,0.002,1.0,180.0,179.0,1.0,1.0
10,0.3,0.25,unweighted,0.17692961534064927,0.002,1.0,180.0,180.0,1.0,1.0
10,0.3,0.25,source,0.15073325346547412,0.002,1.0,152.07911271276387,180.0,1.9517051290691916,1.0
10,0.3,0.25,target,0.12907230099831285,0.002,1.0,180.0,147.45145073015254,1.0,1.9589010360901802
10,0.3,0.25,both,0.09948872802725495,0.11,0.0,152.07911271276387,147.45145073015254,1.9517051290691916,1.9589010360901802
10,0.3,0.25,crump,0.17603793365059658,0.002,1.0,180.0,179.0,1.0,1.0
10,0.45,0.25,unweighted,0.18546406321444903,0.002,1.0,180.0,180.0,1.0,1.0
10,0.45,0.25,source,0.1584471447408756,0.002,1.0,152.07911271276387,180.0,1.9517051290691916,1.0
10,0.45,0.25,target,0.13915672048492983,0.002,1.0,180.0,147.45145073015254,1.0,1.9589010360901802
10,0.45,0.25,both,0.10825642560389251,0.028,1.0,152.07911271276387,147.45145073015254,1.9517051290691916,1.9589010360901802
10,0.45,0.25,crump,0.18461865665065025,0.002,1.0,180.0,179.0,1.0,1.0
10,0.6,0.25,unweighted,0.19406310871056243,0.002,1.0,180.0,180.0,1.0,1.0
10,0.6,0.25,source,0.16657906675056858,0.002,1.0,152.07911271276387,180.0,1.9517051290691916,1.0
10,0.6,0.25,target,0.1493489250290133,0.002,1.0,180.0,147.45145073015254,1.0,1.9589010360901802
10,0.6,0.25,both,0.11761965925359208,0.004,1.0,152.07911271276387,147.45145073015254,1.9517051290691916,1.9589010360901802
10,0.6,0.25,crump,0.1932650920369987,0.002,1.0,180.0,179.0,1.0,1.0
11,0.0,0.25,unweighted,0.17882036179698219,0.002,1.0,180.0,180.0,1.0,1.0
11,0.0,0.25,source,0.14608165175159246,0.002,1.0,134.914812164906,180.0,2.3694949372462544,1.0
11,0.0,0.25,target,0.11613222756645007,0.006,1.0,180.0,135.4651275835322,1.0,2.2063517210326826
11,0.0,0.25,both,0.07887245500474172,0.71,0.0,134.914812164906,135.4651275835322,2.3694949372462544,2.2063517210326826
11,0.0,0.25,crump,0.1292700552263943,0.002,1.0,148.0,149.0,1.0,1.0
11,0.15,0.25,unweighted,0.18793344764517603,0.002,1.0,180.0,180.0,1.0,1.0
11,0.15,0.25,source,0.15455522212378117,0.002,1.0,134.914812164906,180.0,2.3694949372462544,1.0
11,0.15,0.25,target,0.1267420894422975,0.002,1.0,180.0,135.4651275835322,1.0,2.2063517210326826
11,0.15,0.25,both,0.08789184433811009,0.414,0.0,134.914812164906,135.4651275835322,2.3694949372462544,2.2063517210326826
11,0.15,0.25,crump,0.14035674377860044,0.002,1.0,148.0,149.0,1.0,1.0
11,0.3,0.25,unweighted,0.19865924401768023,0.002,1.0,180.0,180.0,1.0,1.0
11,0.3,0.25,source,0.16428347601047505,0.002,1.0,134.914812164906,180.0,2.3694949372462544,1.0
11,0.3,0.25,target,0.13947325454497797,0.002,1.0,180.0,135.4651275835322,1.0,2.2063517210326826
11,0.3,0.25,both,0.09865573467648614,0.134,0.0,134.914812164906,135.4651275835322,2.3694949372462544,2.2063517210326826
11,0.3,0.25,crump,0.15264590960512087,0.002,1.0,148.0,149.0,1.0,1.0
11,0.45,0.25,unweighted,0.2094011602652035,0.002,1.0,180.0,180.0,1.0,1.0
11,0.45,0.25,source,0.1738436211354644,0.002,1.0,134.914812164906,180.0,2.3694949372462544,1.0
11,0.45,0.25,target,0.1527876012912163,0.002,1.0,180.0,135.4651275835322,1.0,2.2063517210326826
11,0.45,0.25,both,0.11000033930272131,0.026,1.0,134.914812164906,135.4651275835322,2.3694949372462544,2.2063517210326826
11,0.45,0.25,crump,0.16510215304565332,0.002,1.0,148.0,149.0,1.0,1.0
11,0.6,0.25,unweighted,0.21943940424477976,0.002,1.0,180.0,180.0,1.0,1.0
11,0.6,0.25,source,0.18362768624100614,0.002,1.0,134.914812164906,180.0,2.3694949372462544,1.0
11,0.6,0.25,target,0.1654882022710394,0.002,1.0,180.0,135.4651275835322,1.0,2.2063517210326826
11,0.6,0.25,both,0.12170195056599814,0.004,1.0,134.914812164906,135.4651275835322,2.3694949372462544,2.2063517210326826
11,0.6,0.25,crump,0.17733453322759127,0.002,1.0,148.0,149.0,1.0,1.0
12,0.0,0.25,unweighted,0.17041194844535895,0.002,1.0,180.0,180.0,1.0,1.0
12,0.0,0.25,source,0.1418419159084546,0.002,1.0,146.92857595753523,180.0,1.9788269948010584,1.0
12,0.0,0.25,target,0.11849286491578867,0.002,1.0,180.0,146.38421027737385,1.0,1.8837815244263945
12,0.0,0.25,both,0.08760563582002831,0.398,0.0,146.92857595753523,146.38421027737385,1.9788269948010584,1.8837815244263945
12,0.0,0.25,crump,0.16626051580465345,0.002,1.0,179.0,176.0,1.0,1.0
12,0.15,0.25,unweighted,0.17936486816034142,0.002,1.0,180.0,180.0,1.0,1.0
12,0.15,0.25,source,0.14999843017178027,0.002,1.0,146.92857595753523,180.0,1.9788269948010584,1.0
12,0.15,0.25,target,0.1285075665970818,0.002,1.0,180.0,146.38421027737385,1.0,1.8837815244263945
12,0.15,0.25,both,0.09621328128726306,0.16,0.0,146.92857595753523,146.38421027737385,1.9788269948010584,1.8837815244263945
12,0.15,0.25,crump,0.17540787376616826,0.002,1.0,179.0,176.0,1.0,1.0
12,0.3,0.25,unweighted,0.1882968897652797,0.002,1.0,180.0,180.0,1.0,1.0
12,0.3,0.25,source,0.1578125240150434,0.002,1.0,146.92857595753523,180.0,1.9788269948010584,1.0
12,0.3,0.25,target,0.13876018247979013,0.002,1.0,180.0,146.38421027737385,1.0,1.8837815244263945
12,0.3,0.25,both,0.10473028750069914,0.056,0.0,146.92857595753523,146.38421027737385,1.9788269948010584,1.8837815244263945
12,0.3,0.25,crump,0.18452608924012398,0.002,1.0,179.0,176.0,1.0,1.0
12,0.45,0.25,unweighted,0.1969577408169486,0.002,1.0,180.0,180.0,1.0,1.0
12,0.45,0.25,source,0.1662574530902334,0.002,1.0,146.92857595753523,180.0,1.9788269948010584,1.0
12,0.45,0.25,target,0.14884340528396212,0.002,1.0,180.0,146.38421027737385,1.0,1.8837815244263945
12,0.45,0.25,both,0.11397094229871059,0.012,1.0,146.92857595753523,146.38421027737385,1.9788269948010584,1.8837815244263945
12,0.45,0.25,crump,0.19338169342419306,0.002,1.0,179.0,176.0,1.0,1.0
12,0.6,0.25,unweighted,0.2063135450007621,0.002,1.0,180.0,180.0,1.0,1.0
12,0.6,0.25,source,0.1749552565908847,0.002,1.0,146.92857595753523,180.0,1.9788269948010584,1.0
12,0.6,0.25,target,0.160053459160917,0.002,1.0,180.0,146.38421027737385,1.0,1.8837815244263945
12,0.6,0.25,both,0.12392874555548092,0.002,1.0,146.92857595753523,146.38421027737385,1.9788269948010584,1.8837815244263945
12,0.6,0.25,crump,0.20294083056420423,0.002,1.0,179.0,176.0,1.0,1.0
13,0.0,0.25,unweighted,0.16378093754762993,0.002,1.0,180.0,180.0,1.0,1.0
13,0.0,0.25,source,0.13769998392640614,0.002,1.0,146.99931269173027,180.0,2.193147526985759,1.0
13,0.0,0.25,target,0.11064340303247902,0.01,1.0,180.0,147.13301204808744,1.0,2.0554097132129194
13,0.0,0.25,both,0.08234802782342567,0.58,0.0,146.99931269173027,147.13301204808744,2.193147526985759,2.0554097132129194
13,0.0,0.25,crump,0.16169516300536996,0.002,1.0,176.0,178.0,1.0,1.0
13,0.15,0.25,unweighted,0.17244953989483308,0.002,1.0,180.0,180.0,1.0,1.0
13,0.15,0.25,source,0.14542216565844224,0.002,1.0,146.99931269173027,180.0,2.193147526985759,1.0
13,0.15,0.25,target,0.12054081918476017,0.004,1.0,180.0,147.13301204808744,1.0,2.0554097132129194
13,0.15,0.25,both,0.09058772790998963,0.29,0.0,146.99931269173027,147.13301204808744,2.193147526985759,2.0554097132129194
13,0.15,0.25,crump,0.1705189539059268,0.002,1.0,176.0,178.0,1.0,1.0
13,0.3,0.25,unweighted,0.18188373056698676,0.002,1.0,180.0,180.0,1.0,1.0
13,0.3,0.25,source,0.15416433662198542,0.002,1.0,146.99931269173027,180.0,2.193147526985759,1.0
13,0.3,0.25,target,0.1313456044333236,0.002,1.0,180.0,147.13301204808744,1.0,2.0554097132129194
13,0.3,0.25,both,0.09995387140232852,0.08,0.0,146.99931269173027,147.13301204808744,2.193147526985759,2.0554097132129194
13,0.3,0.25,crump,0.18017444883191386,0.002,1.0,176.0,178.0,1.0,1.0
13,0.45,0.25,unweighted,0.19117246989788142,0.002,1.0,180.0,180.0,1.0,1.0
13,0.45,0.25,source,0.16241643627850652,0.002,1.0,146.99931269173027,180.0,2.193147526985759,1.0
13,0.45,0.25,target,0.142220287762255,0.002,1.0,180.0,147.13301204808744,1.0,2.0554097132129194
13,0.45,0.25,both,0.10901805838242654,0.026,1.0,146.99931269173027,147.13301204808744,2.193147526985759,2.0554097132129194
13,0.45,0.25,crump,0.18965838642780675,0.002,1.0,176.0,178.0,1.0,1.0
13,0.6,0.25,unweighted,0.19971158836305442,0.002,1.0,180.0,180.0,1.0,1.0
13,0.6,0.25,source,0.17036062333106594,0.002,1.0,146.99931269173027,180.0,2.193147526985759,1.0
13,0.6,0.25,target,0.15232779661672707,0.002,1.0,180.0,147.13301204808744,1.0,2.0554097132129194
13,0.6,0.25,both,0.11787570799481452,0.004,1.0,146.99931269173027,147.13301204808744,2.193147526985759,2.0554097132129194
13,0.6,0.25,crump,0.19840504959126154,0.002,1.0,176.0,178.0,1.0,1.0
14,0.0,0.25,unweighted,0.15331549211248285,0.002,1.0,180.0,180.0,1.0,1.0
14,0.0,0.25,source,0.12459758490390335,0.002,1.0,153.1279825985538,180.0,1.9340605710500764,1.0
14,0.0,0.25,target,0.10996866488636842,0.008,1.0,180.0,152.33425847616522,1.0,1.8468768861899827
14,0.0,0.25,both,0.07953614272067867,0.704,0.0,153.1279825985538,152.33425847616522,1.9340605710500764,1.8468768861899827
14,0.0,0.25,crump,0.15229251538420274,0.002,1.0,180.0,179.0,1.0,1.0
14,0.15,0.25,unweighted,0.16200711019661634,0.002,1.0,180.0,180.0,1.0,1.0
14,0.15,0.25,source,0.13252432301125502,0.002,1.0,153.1279825985538,180.0,1.9340605710500764,1.0
14,0.15,0.25,target,0.11964482843288551,0.004,1.0,180.0,152.33425847616522,1.0,1.8468768861899827
14,0.15,0.25,both,0.08792807876497336,0.4,0.0,153.1279825985538,152.33425847616522,1.9340605710500764,1.8468768861899827
14,0.15,0.25,crump,0.16103248691480637,0.002,1.0,180.0,179.0,1.0,1.0
14,0.3,0.25,unweighted,0.17021360691967688,0.002,1.0,180.0,180.0,1.0,1.0
14,0.3,0.25,source,0.13983310283522377,0.002,1.0,153.1279825985538,180.0,1.9340605710500764,1.0
14,0.3,0.25,target,0.12883250154886533,0.002,1.0,180.0,152.33425847616522,1.0,1.8468768861899827
14,0.3,0.25,both,0.09571661067953684,0.182,0.0,153.1279825985538,152.33425847616522,1.9340605710500764,1.8468768861899827
14,0.3,0.25,crump,0.1692831794913059,0.002,1.0,180.0,179.0,1.0,1.0
14,0.45,0.25,unweighted,0.17897387307575063,0.002,1.0,180.0,180.0,1.0,1.0
14,0.45,0.25,source,0.14809296511516284,0.002,1.0,153.1279825985538,180.0,1.9340605710500764,1.0
14,0.45,0.25,target,0.13867490289860512,0.002,1.0,180.0,152.33425847616522,1.0,1.8468768861899827
14,0.45,0.25,both,0.10455897823879058,0.042,1.0,153.1279825985538,152.33425847616522,1.9340605710500764,1.8468768861899827
14,0.45,0.25,crump,0.17809111547922846,0.002,1.0,180.0,179.0,1.0,1.0
14,0.6,0.25,unweighted,0.18774764136564548,0.002,1.0,180.0,180.0,1.0,1.0
14,0.6,0.25,source,0.1564125082458022,0.002,1.0,153.1279825985538,180.0,1.9340605710500764,1.0
14,0.6,0.25,target,0.14879978418174397,0.002,1.0,180.0,152.33425847616522,1.0,1.8468768861899827
14,0.6,0.25,both,0.11380194253341029,0.006,1.0,153.1279825985538,152.33425847616522,1.9340605710500764,1.8468768861899827
14,0.6,0.25,crump,0.1869128292372654,0.002,1.0,180.0,179.0,1.0,1.0
15,0.0,0.25,unweighted,0.16432268994817864,0.002,1.0,180.0,180.0,1.0,1.0
15,0.0,0.25,source,0.1338568372652054,0.002,1.0,144.58981766792033,180.0,2.014892445117649,1.0
15,0.0,0.25,target,0.11020272896239117,0.018,1.0,180.0,143.7813442675233,1.0,2.1588180210538077
15,0.0,0.25,both,0.0769324779020815,0.77,0.0,144.58981766792033,143.7813442675233,2.014892445117649,2.1588180210538077
15,0.0,0.25,crump,0.155124779448593,0.002,1.0,171.0,175.0,1.0,1.0
15,0.15,0.25,unweighted,0.17181550163846976,0.002,1.0,180.0,180.0,1.0,1.0
15,0.15,0.25,source,0.14039342939178562,0.002,1.0,144.58981766792033,180.0,2.014892445117649,1.0
15,0.15,0.25,target,0.11877115415520777,0.006,1.0,180.0,143.7813442675233,1.0,2.1588180210538077
15,0.15,0.25,both,0.08391740968514372,0.53,0.0,144.58981766792033,143.7813442675233,2.014892445117649,2.1588180210538077
15,0.15,0.25,crump,0.1627939952362582,0.002,1.0,171.0,175.0,1.0,1.0
15,0.3,0.25,unweighted,0.1796415209190672,0.002,1.0,180.0,180.0,1.0,1.0
15,0.3,0.25,source,0.14714313373710775,0.002,1.0,144.58981766792033,180.0,2.014892445117649,1.0
15,0.3,0.25,target,0.12808017644203287,0.002,1.0,180.0,143.7813442675233,1.0,2.1588180210538077
15,0.3,0.25,both,0.09146773703864035,0.308,0.0,144.58981766792033,143.7813442675233,2.014892445117649,2.1588180210538077
15,0.3,0.25,crump,0.1708014127518105,0.002,1.0,171.0,175.0,1.0,1.0
15,0.45,0.25,unweighted,0.1883096450617284,0.002,1.0,180.0,180.0,1.0,1.0
15,0.45,0.25,source,0.15530532423820134,0.002,1.0,144.58981766792033,180.0,2.014892445117649,1.0
15,0.45,0.25,target,0.13835174707533887,0.002,1.0,180.0,143.7813442675233,1.0,2.1588180210538077
15,0.45,0.25,both,0.10058607488010572,0.098,0.0,144.58981766792033,143.7813442675233,2.014892445117649,2.1588180210538077
15,0.45,0.25,crump,0.17976533276010043,0.002,1.0,171.0,175.0,1.0,1.0
15,0.6,0.25,unweighted,0.197220834285932,0.002,1.0,180.0,180.0,1.0,1.0
15,0.6,0.25,source,0.16407569171938874,0.002,1.0,144.58981766792033,180.0,2.014892445117649,1.0
15,0.6,0.25,target,0.1490617039189104,0.002,1.0,180.0,143.7813442675233,1.0,2.1588180210538077
15,0.6,0.25,both,0.110603796638757,0.02,1.0,144.58981766792033,143.7813442675233,2.014892445117649,2.1588180210538077
15,0.6,0.25,crump,0.18901376876181541,0.002,1.0,171.0,175.0,1.0,1.0
16,0.0,0.25,unweighted,0.16648665409236396,0.002,1.0,180.0,180.0,1.0,1.0
16,0.0,0.25,source,0.13726999568857245,0.002,1.0,144.63142157529364,180.0,2.0739586565386414,1.0
16,0.0,0.25,target,0.11001145524157718,0.022,1.0,180.0,144.44589286984197,1.0,1.9768295697142686
16,0.0,0.25,both,0.07818804666910631,0.79,0.0,144.63142157529364,144.44589286984197,2.0739586565386414,1.9768295697142686
16,0.0,0.25,crump,0.1604303196740593,0.002,1.0,177.0,175.0,1.0,1.0
16,0.15,0.25,unweighted,0.17343898986434997,0.002,1.0,180.0,180.0,1.0,1.0
16,0.15,0.25,source,0.14319794291222968,0.002,1.0,144.63142157529364,180.0,2.0739586565386414,1.0
16,0.15,0.25,target,0.11803262114225528,0.006,1.0,180.0,144.44589286984197,1.0,1.9768295697142686
16,0.15,0.25,both,0.08447086073144248,0.538,0.0,144.63142157529364,144.44589286984197,2.0739586565386414,1.9768295697142686
16,0.15,0.25,crump,0.1675619030409929,0.002,1.0,177.0,175.0,1.0,1.0
16,0.3,0.25,unweighted,0.1811527920667581,0.002,1.0,180.0,180.0,1.0,1.0
16,0.3,0.25,source,0.15015598927128657,0.002,1.0,144.63142157529364,180.0,2.0739586565386414,1.0
16,0.3,0.25,target,0.12703384810426177,0.004,1.0,180.0,144.44589286984197,1.0,1.9768295697142686
16,0.3,0.25,both,0.0920378381202906,0.29,0.0,144.63142157529364,144.44589286984197,2.0739586565386414,1.9768295697142686
16,0.3,0.25,crump,0.17547291623531158,0.002,1.0,177.0,175.0,1.0,1.0
16,0.45,0.25,unweighted,0.1884861101585124,0.002,1.0,180.0,180.0,1.0,1.0
16,0.45,0.25,source,0.15668831160112,0.002,1.0,144.63142157529364,180.0,2.0739586565386414,1.0
16,0.45,0.25,target,0.13576655986400094,0.002,1.0,180.0,144.44589286984197,1.0,1.9768295697142686
16,0.45,0.25,both,0.09930870974295931,0.118,0.0,144.63142157529364,144.44589286984197,2.0739586565386414,1.9768295697142686
16,0.45,0.25,crump,0.18295585724582844,0.002,1.0,177.0,175.0,1.0,1.0
16,0.6,0.25,unweighted,0.1957492474470355,0.002,1.0,180.0,180.0,1.0,1.0
16,0.6,0.25,source,0.16314784652629838,0.002,1.0,144.63142157529364,180.0,2.0739586565386414,1.0
16,0.6,0.25,target,0.14454288435189322,0.002,1.0,180.0,144.44589286984197,1.0,1.9768295697142686
16,0.6,0.25,both,0.10667839880995766,0.05,0.0,144.63142157529364,144.44589286984197,2.0739586565386414,1.9768295697142686
16,0.6,0.25,crump,0.19037514203641215,0.002,1.0,177.0,175.0,1.0,1.0
17,0.0,0.25,unweighted,0.17079858443834778,0.002,1.0,180.0,180.0,1.0,1.0
17,0.0,0.25,source,0.14853794621821614,0.002,1.0,149.11504370606264,180.0,2.0257306582747514,1.0
17,0.0,0.25,target,0.11246644005379758,0.006,1.0,180.0,147.485670365114,1.0,1.9074121820004764
17,0.0,0.25,both,0.08649126709204374,0.432,0.0,149.11504370606264,147.485670365114,2.0257306582747514,1.9074121820004764
17,0.0,0.25,crump,0.17079858443834778,0.002,1.0,180.0,180.0,1.0,1.0
17,0.15,0.25,unweighted,0.17836512917238226,0.002,1.0,180.0,180.0,1.0,1.0
17,0.15,0.25,source,0.15487661532750518,0.002,1.0,149.11504370606264,180.0,2.0257306582747514,1.0
17,0.15,0.25,target,0.1211705391007233,0.002,1.0,180.0,147.485670365114,1.0,1.9074121820004764
17,0.15,0.25,both,0.09331901327408144,0.216,0.0,149.11504370606264,147.485670365114,2.0257306582747514,1.9074121820004764
17,0.15,0.25,crump,0.17836512917238226,0.002,1.0,180.0,180.0,1.0,1.0
17,0.3,0.25,unweighted,0.18626146357262616,0.002,1.0,180.0,180.0,1.0,1.0
17,0.3,0.25,source,0.1616161530322194,0.002,1.0,149.11504370606264,180.0,2.0257306582747514,1.0
17,0.3,0.25,target,0.1304539496768488,0.002,1.0,180.0,147.485670365114,1.0,1.9074121820004764
17,0.3,0.25,both,0.10085257430538383,0.07,0.0,149.11504370606264,147.485670365114,2.0257306582747514,1.9074121820004764
17,0.3,0.25,crump,0.18626146357262616,0.002,1.0,180.0,180.0,1.0,1.0
17,0.45,0.25,unweighted,0.19387370351318398,0.002,1.0,180.0,180.0,1.0,1.0
17,0.45,0.25,source,0.1682368507656062,0.002,1.0,149.11504370606264,180.0,2.0257306582747514,1.0
17,0.45,0.25,target,0.13963507038597783,0.002,1.0,180.0,147.485670365114,1.0,1.9074121820004764
17,0.45,0.25,both,0.10839696958571621,0.028,1.0,149.11504370606264,147.485670365114,2.0257306582747514,1.9074121820004764
17,0.45,0.25,crump,0.19387370351318398,0.002,1.0,180.0,180.0,1.0,1.0
17,0.6,0.25,unweighted,0.2025811290199665,0.002,1.0,180.0,180.0,1.0,1.0
17,0.6,0.25,source,0.17597739305747603,0.002,1.0,149.11504370606264,180.0,2.0257306582747514,1.0
17,0.6,0.25,target,0.1501939281391909,0.002,1.0,180.0,147.485670365114,1.0,1.9074121820004764
17,0.6,0.25,both,0.11738605405641223,0.006,1.0,149.11504370606264,147.485670365114,2.0257306582747514,1.9074121820004764
17,0.6,0.25,crump,0.2025811290199665,0.002,1.0,180.0,180.0,1.0,1.0
18,0.0,0.25,unweighted,0.17700794467306813,0.002,1.0,180.0,180.0,1.0,1.0
18,0.0,0.25,source,0.13464234160640118,0.002,1.0,138.41838724435192,180.0,2.3567139547264144,1.0
18,0.0,0.25,target,0.12093609652935733,0.004,1.0,180.0,137.9841827798008,1.0,2.1021017153749773
18,0.0,0.25,both,0.07728200800777214,0.738,0.0,138.41838724435192,137.9841827798008,2.3567139547264144,2.1021017153749773
18,0.0,0.25,crump,0.16518595829552746,0.002,1.0,164.0,172.0,1.0,1.0
18,0.15,0.25,unweighted,0.18470958790580705,0.002,1.0,180.0,180.0,1.0,1.0
18,0.15,0.25,source,0.14103318931050648,0.002,1.0,138.41838724435192,180.0,2.3567139547264144,1.0
18,0.15,0.25,target,0.1304220050971085,0.002,1.0,180.0,137.9841827798008,1.0,2.1021017153749773
18,0.15,0.25,both,0.08450824051565861,0.522,0.0,138.41838724435192,137.9841827798008,2.3567139547264144,2.1021017153749773
18,0.15,0.25,crump,0.17324290183055896,0.002,1.0,164.0,172.0,1.0,1.0
18,0.3,0.25,unweighted,0.19272213077274808,0.002,1.0,180.0,180.0,1.0,1.0
18,0.3,0.25,source,0.14812002931383356,0.002,1.0,138.41838724435192,180.0,2.3567139547264144,1.0
18,0.3,0.25,target,0.1405378756349983,0.002,1.0,180.0,137.9841827798008,1.0,2.1021017153749773
18,0.3,0.25,both,0.09270719602954514,0.244,0.0,138.41838724435192,137.9841827798008,2.3567139547264144,2.1021017153749773
18,0.3,0.25,crump,0.18185893572789608,0.002,1.0,164.0,172.0,1.0,1.0
18,0.45,0.25,unweighted,0.20041730490778842,0.002,1.0,180.0,180.0,1.0,1.0
18,0.45,0.25,source,0.1550374078997669,0.002,1.0,138.41838724435192,180.0,2.3567139547264144,1.0
18,0.45,0.25,target,0.15051416413624338,0.002,1.0,180.0,137.9841827798008,1.0,2.1021017153749773
18,0.45,0.25,both,0.10096237546401221,0.096,0.0,138.41838724435192,137.9841827798008,2.3567139547264144,2.1021017153749773
18,0.45,0.25,crump,0.19018341546590417,0.002,1.0,164.0,172.0,1.0,1.0
18,0.6,0.25,unweighted,0.20815057155921357,0.002,1.0,180.0,180.0,1.0,1.0
18,0.6,0.25,source,0.16234756606998402,0.002,1.0,138.41838724435192,180.0,2.3567139547264144,1.0
18,0.6,0.25,target,0.1605589007441178,0.002,1.0,180.0,137.9841827798008,1.0,2.1021017153749773
18,0.6,0.25,both,0.109848380826501,0.016,1.0,138.41838724435192,137.9841827798008,2.3567139547264144,2.1021017153749773
18,0.6,0.25,crump,0.19863366720550968,0.002,1.0,164.0,172.0,1.0,1.0
19,0.0,0.25,unweighted,0.1487694492074379,0.002,1.0,180.0,180.0,1.0,1.0
19,0.0,0.25,source,0.12367300401057162,0.004,1.0,155.87011432900627,180.0,1.8897355779667535,1.0
19,0.0,0.25,target,0.10829839541842197,0.032,1.0,180.0,155.82631417640314,1.0,1.8837880529481146
19,0.0,0.25,both,0.08160099044543886,0.634,0.0,155.87011432900627,155.82631417640314,1.8897355779667535,1.8837880529481146
19,0.0,0.25,crump,0.1487694492074379,0.002,1.0,180.0,180.0,1.0,1.0
19,0.15,0.25,unweighted,0.15786327446273435,0.002,1.0,180.0,180.0,1.0,1.0
19,0.15,0.25,source,0.13222985702602072,0.002,1.0,155.87011432900627,180.0,1.8897355779667535,1.0
19,0.15,0.25,target,0.11803832953476015,0.01,1.0,180.0,155.82631417640314,1.0,1.8837880529481146
19,0.15,0.25,both,0.09042299947836337,0.322,0.0,155.87011432900627,155.82631417640314,1.8897355779667535,1.8837880529481146
19,0.15,0.25,crump,0.15786327446273435,0.002,1.0,180.0,180.0,1.0,1.0
19,0.3,0.25,unweighted,0.16719954751562266,0.002,1.0,180.0,180.0,1.0,1.0
19,0.3,0.25,source,0.14090575077712814,0.002,1.0,155.87011432900627,180.0,1.8897355779667535,1.0
19,0.3,0.25,target,0.12817256325064608,0.002,1.0,180.0,155.82631417640314,1.0,1.8837880529481146
19,0.3,0.25,both,0.09954443981851507,0.124,0.0,155.87011432900627,155.82631417640314,1.8897355779667535,1.8837880529481146
19,0.3,0.25,crump,0.16719954751562266,0.002,1.0,180.0,180.0,1.0,1.0
19,0.45,0.25,unweighted,0.17721888622161255,0.002,1.0,180.0,180.0,1.0,1.0
19,0.45,0.25,source,0.15079905518980338,0.002,1.0,155.87011432900627,180.0,1.8897355779667535,1.0
19,0.45,0.25,target,0.13915072111365206,0.002,1.0,180.0,155.82631417640314,1.0,1.8837880529481146
19,0.45,0.25,both,0.11011757214978352,0.034,1.0,155.87011432900627,155.82631417640314,1.8897355779667535,1.8837880529481146
19,0.45,0.25,crump,0.17721888622161255,0.002,1.0,180.0,180.0,1.0,1.0
